Workload,Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,
b,13,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2220,4504.504504504504,516,328.0503875968992,87,11399,951,2405,516
b,14,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3237,3089.2801977139325,10000,266.1101,98,50591,692,2765,10000
b,14,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2097,4768.717215069147,9492,142.99199325747998,44,46303,363,1377,9492,508
b,14,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2097,4768.717215069147,508,300.9803149606299,86,5943,919,2179,508
b,15,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3171,3153.5793125197097,10000,258.7062,96,51839,643,2573,10000
b,15,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2198,4549.590536851683,9480,150.85348101265822,44,45919,415,1447,9480,520
b,15,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2198,4549.590536851683,520,329.59615384615387,82,8303,946,2981,520
b,16,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3284,3045.0669914738123,10000,268.7357,96,59743,690,2709,10000
b,16,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2123,4710.3155911446065,9492,146.44268857985674,45,42239,392,1454,9492,508
b,16,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2123,4710.3155911446065,508,297.4763779527559,100,6131,865,2733,508
b,17,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3246,3080.7147258163895,10000,266.4393,94,47199,662,2633,10000
b,17,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2093,4777.830864787386,9475,143.74522427440633,44,44447,356,1476,9475,525
b,17,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2093,4777.830864787386,525,313.34285714285716,91,9351,958,2181,525
b,18,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3331,3002.101471029721,10000,275.7619,101,80383,691,2613,10000
b,18,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2112,4734.848484848485,9532,142.84767100293746,43,40063,390,1490,9532,468
b,18,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2112,4734.848484848485,468,334.6752136752137,83,6419,1002,2603,468
b,19,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3390,2949.8525073746314,10000,279.9785,99,49375,739,2747,10000
b,19,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2344,4266.211604095563,9487,146.5798461051966,43,52479,345,1407,9487,513
b,19,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2344,4266.211604095563,513,335.69785575048735,96,6303,1106,2941,513
b,20,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3972,2517.623363544814,10000,331.3142,103,76223,765,3313,10000
b,20,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2320,4310.3448275862065,9489,161.86458004004638,43,44639,385,1451,9489,511
b,20,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2320,4310.3448275862065,511,397.2152641878669,83,5867,1150,2705,511
b,21,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3402,2939.4473838918284,10000,270.8339,94,63551,690,2607,10000
b,21,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2048,4882.8125,9531,141.49260308467106,45,42783,343,1370,9531,469
b,21,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2048,4882.8125,469,277.1897654584222,90,7167,723,1752,469
b,22,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3170,3154.5741324921137,10000,259.8788,98,51615,669,2477,10000
b,22,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2043,4894.762604013706,9492,140.17635903919088,44,39327,338,1479,9492,508
b,22,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2043,4894.762604013706,508,285.0551181102362,102,6407,958,2459,508
b,23,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3387,2952.465308532625,10000,279.6127,96,49791,737,2827,10000
b,23,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2042,4897.159647404505,9493,139.91730748972927,41,41503,366,1297,9493,507
b,23,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2042,4897.159647404505,507,296.0138067061144,83,6815,930,2313,507
b,24,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3167,3157.5623618566465,10000,260.7419,98,47359,658,2537,10000
b,24,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2066,4840.27105517909,9540,139.0927672955975,42,40799,348,1364,9540,460
b,24,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2066,4840.27105517909,460,299.4391304347826,100,8055,827,2599,460
b,25,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3200,3125.0,10000,261.8172,93,53087,673,2329,10000
b,25,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2298,4351.610095735422,9517,163.94178837869077,45,184703,364,1420,9517,483
b,25,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2298,4351.610095735422,483,331.56107660455484,94,6431,960,2109,483
b,26,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3272,3056.2347188264057,10000,265.8667,96,49023,687,2357,10000
b,26,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2047,4885.1978505129455,9517,136.53829988441737,41,14663,361,1428,9517,483
b,26,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2047,4885.1978505129455,483,377.48447204968943,85,34783,1106,2605,483
b,27,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3297,3033.060357901122,10000,270.347,99,46943,713,2615,10000
