"","Epoch","Phase","Recordcount","Readallfields","Requestdist","Operation","SSTsize","LOGsize","CPU","Memory","sst_files","total_sst_size","lsm_levels","pending_compactions","lsm_memory_usage","Readprop","Updateprop","Scanprop","Insertprop","Extendprop","Runtime.ms.","Throughput.ops.sec.","Operations","AverageLatency.us.","MinLatency.us.","MaxLatency.us.","X95thPercentileLatency.us.","X99thPercentileLatency.us.","Return.OK","X"
"28",4,"extend",10000,"true","uniform","EXTEND",2835920,1837128,6.2,9,NA,NA,NA,NA,NA,0,0,0,0,1,1847345,270.65870208326,500000,3691.344382,1027,323327,4847,5531,500000,NA
"29",4,"run",10000,"true","uniform","READ",2532040,2915296,6.2,9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,197843,505.451292186228,49926,413.137082882666,41,78399,1069,1383,49926,NA
"30",4,"run",10000,"true","uniform","UPDATE",2532040,2915296,6.2,9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,197843,505.451292186228,50074,3529.08367615928,995,280063,4487,5263,50074,NA
"31",4,"reference",10000,"true","uniform","READ",2621156,3549544,6.2,9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,193877,515.790939616355,50137,335.480403693879,34,82943,970,1319,50137,NA
"32",4,"reference",10000,"true","uniform","UPDATE",2621156,3549544,6.2,9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,193877,515.790939616355,49863,3540.73569580651,961,321535,4355,5363,49863,NA
"33",4,"clean-run",10000,"true","uniform","READ",2586716,642900,6.2,9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,222162,450.121983057409,49868,617.673858987728,41,167039,1492,2355,49868,NA
"34",4,"clean-run",10000,"true","uniform","UPDATE",2586716,642900,6.2,9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,222162,450.121983057409,50132,3806.65985797495,1009,257279,4819,6379,50132,NA
"35",4,"avg-run",10000,"true","uniform","READ",2744544,1657336,6.2,9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,178317,560.79902645289,49850,253.920200601805,34,78207,730,1110,49850,NA
"36",4,"avg-run",10000,"true","uniform","UPDATE",2744544,1657336,6.2,9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,178317,560.79902645289,50150,3293.79758723829,941,255103,4051,4535,50150,NA
"37",5,"extend",10000,"true","uniform","EXTEND",2886536,959832,6.2,8.8,NA,NA,NA,NA,NA,0,0,0,0,1,1929775,259.097563187418,500000,3856.274006,1060,320767,5007,6271,500000,NA
"38",5,"run",10000,"true","uniform","READ",2582748,2300124,6.2,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,200725,498.194046581143,50207,466.771904316131,42,114495,1155,1708,50207,NA
"39",5,"run",10000,"true","uniform","UPDATE",2582748,2300124,6.2,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,200725,498.194046581143,49793,3550.78705842187,1003,256127,4615,5935,49793,NA
"40",5,"reference",10000,"true","uniform","READ",2680744,3179416,6.2,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,200454,498.867570614705,49886,389.316702080744,38,129023,1041,1460,49886,NA
"41",5,"reference",10000,"true","uniform","UPDATE",2680744,3179416,6.2,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,200454,498.867570614705,50114,3602.43500818135,982,257919,4463,6083,50114,NA
"42",5,"clean-run",10000,"true","uniform","READ",2647784,569504,6.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,212411,470.785411301675,50050,493.113226773227,43,139903,1231,2239,50050,NA
"43",5,"clean-run",10000,"true","uniform","UPDATE",2647784,569504,6.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,212411,470.785411301675,49950,3748.09269269269,1011,257919,4739,7163,49950,NA
"44",5,"avg-run",10000,"true","uniform","READ",2693924,1837804,6.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,181484,551.012761455555,50068,240.89256611009,35,71359,588,993,50068,NA
"45",5,"avg-run",10000,"true","uniform","UPDATE",2693924,1837804,6.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,181484,551.012761455555,49932,3383.5822318353,937,257023,4031,4675,49932,NA
"46",6,"extend",10000,"true","uniform","EXTEND",2703136,3686036,6.3,8.8,NA,NA,NA,NA,NA,0,0,0,0,1,1950238,256.378965028884,500000,3897.19997,1078,321023,5087,6495,500000,NA
"47",6,"run",10000,"true","uniform","READ",2588612,1023140,6.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,198360,504.133897963299,49989,412.77417031747,46,159103,1110,1485,49989,NA
"48",6,"run",10000,"true","uniform","UPDATE",2588612,1023140,6.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,198360,504.133897963299,50011,3543.47739497311,1066,256767,4591,5487,50011,NA
"49",6,"reference",10000,"true","uniform","READ",2666788,2164736,6.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,188184,531.394805084385,49910,311.825826487678,40,88063,936,1221,49910,NA
"50",6,"reference",10000,"true","uniform","UPDATE",2666788,2164736,6.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,188184,531.394805084385,50090,3436.78798163306,1019,284927,4327,5587,50090,NA
"51",6,"clean-run",10000,"true","uniform","READ",2595272,4070772,6.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,247078,404.730489966731,50085,797.293521014276,45,147967,1830,3121,50085,NA
"52",6,"clean-run",10000,"true","uniform","UPDATE",2595272,4070772,6.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,247078,404.730489966731,49915,4139.19661424422,1098,318719,5335,9647,49915,NA
"53",6,"avg-run",10000,"true","uniform","READ",2669704,1331960,6.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,178726,559.515683224601,49904,252.067529656941,37,78271,762,1143,49904,NA
"54",6,"avg-run",10000,"true","uniform","UPDATE",2669704,1331960,6.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,178726,559.515683224601,50096,3307.06691152986,949,229119,4115,4735,50096,NA
"55",7,"extend",10000,"true","uniform","EXTEND",2788524,1580260,6.4,8.8,NA,NA,NA,NA,NA,0,0,0,0,1,2066105,242.001253566493,500000,4128.928788,1094,387327,5271,7087,500000,NA
"56",7,"run",10000,"true","uniform","READ",2574412,3418336,6.4,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,218325,458.032749341578,49931,575.421301395926,48,93823,1303,2083,49931,NA
"57",7,"run",10000,"true","uniform","UPDATE",2574412,3418336,6.4,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,218325,458.032749341578,50069,3775.70674469232,1115,319999,4891,7191,50069,NA
"58",7,"reference",10000,"true","uniform","READ",2682944,579368,6.4,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,204268,489.552940254959,50267,425.302086856188,43,148607,1105,1785,50267,NA
"59",7,"reference",10000,"true","uniform","UPDATE",2682944,579368,6.4,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,204268,489.552940254959,49733,3667.32583998552,1036,259327,4611,7623,49733,NA
"60",7,"clean-run",10000,"true","uniform","READ",2637644,2736956,6.4,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,231701,431.5907138942,50348,633.840013505998,48,151039,1423,2689,50348,NA
"61",7,"clean-run",10000,"true","uniform","UPDATE",2637644,2736956,6.4,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,231701,431.5907138942,49652,4012.92703214372,1092,311807,5087,9343,49652,NA
"62",7,"avg-run",10000,"true","uniform","READ",2593400,198928,6.4,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,190710,524.356352577212,49886,347.236238624063,37,64319,1051,1406,49886,NA
"63",7,"avg-run",10000,"true","uniform","UPDATE",2593400,198928,6.4,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,190710,524.356352577212,50114,3449.97495709782,957,260095,4447,5507,50114,NA
"64",8,"extend",10000,"true","uniform","EXTEND",2833928,2923952,6.5,8.8,NA,NA,NA,NA,NA,0,0,0,0,1,2235345,223.679118883215,500000,4467.3838,1191,331007,5855,10559,500000,NA
"65",8,"run",10000,"true","uniform","READ",2724680,705696,6.5,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,232081,430.884044794705,50006,627.765888093429,57,145023,1401,2389,50006,NA
"66",8,"run",10000,"true","uniform","UPDATE",2724680,705696,6.5,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,232081,430.884044794705,49994,4003.42145057407,1087,323071,5155,8711,49994,NA
"67",8,"reference",10000,"true","uniform","READ",2626024,2353964,6.5,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,218260,458.169156052415,50257,483.379171060748,48,150655,1201,1951,50257,NA
"68",8,"reference",10000,"true","uniform","UPDATE",2626024,2353964,6.5,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,218260,458.169156052415,49743,3889.25018595581,1054,268543,4819,7659,49743,NA
"69",8,"clean-run",10000,"true","uniform","READ",2687532,642524,6.5,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,249144,401.374305622451,49814,665.498654996587,55,206079,1406,3095,49814,NA
"70",8,"clean-run",10000,"true","uniform","UPDATE",2687532,642524,6.5,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,249144,401.374305622451,50186,4293.7289283864,1118,293887,5331,12351,50186,NA
"71",8,"avg-run",10000,"true","uniform","READ",2620432,2543988,6.6,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,200388,499.031878156377,50020,391.404698120752,39,151551,1129,1703,50020,NA
"72",8,"avg-run",10000,"true","uniform","UPDATE",2620432,2543988,6.6,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,200388,499.031878156377,49980,3607.77549019608,946,259071,4595,6055,49980,NA
"73",9,"extend",10000,"true","uniform","EXTEND",2799236,3619728,6.6,8.8,NA,NA,NA,NA,NA,0,0,0,0,1,2377251,210.32697010118,500000,4751.130608,1227,326143,6355,11591,500000,NA
"74",9,"run",10000,"true","uniform","READ",2822364,1767736,6.6,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,251998,396.828546258304,49903,690.939723062742,61,148607,1597,2909,49903,NA
"75",9,"run",10000,"true","uniform","UPDATE",2822364,1767736,6.6,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,251998,396.828546258304,50097,4331.10565502924,1146,323327,5527,10519,50097,NA
"76",9,"reference",10000,"true","uniform","READ",2775560,3669040,6.7,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,241475,414.121544673362,50092,601.886608640102,54,151807,1281,2523,50092,NA
"77",9,"reference",10000,"true","uniform","UPDATE",2775560,3669040,6.7,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,241475,414.121544673362,49908,4224.19479842911,1101,322815,5219,9295,49908,NA
"78",9,"clean-run",10000,"true","uniform","READ",3040568,2328684,6.7,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,264411,378.199091565782,49899,748.373494458807,57,206079,1579,3391,49899,NA
"79",9,"clean-run",10000,"true","uniform","UPDATE",3040568,2328684,6.7,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,264411,378.199091565782,50101,4521.2893355422,1181,325631,5883,12871,50101,NA
"80",9,"avg-run",10000,"true","uniform","READ",2736752,262236,6.7,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,215214,464.653786463706,50168,475.081107478871,41,126591,1194,1888,50168,NA
"81",9,"avg-run",10000,"true","uniform","UPDATE",2736752,262236,6.7,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,215214,464.653786463706,49832,3830.39771632686,949,282367,4739,7535,49832,NA
"82",10,"extend",10000,"true","uniform","EXTEND",2940028,3872860,6.8,8.8,NA,NA,NA,NA,NA,0,0,0,0,1,2531418,197.517754870985,500000,5059.40325,1257,326399,6811,12703,500000,NA
"83",10,"run",10000,"true","uniform","READ",2920664,2225228,6.8,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,271595,368.195290782231,50158,829.798078073288,59,150271,1881,3673,50158,NA
"84",10,"run",10000,"true","uniform","UPDATE",2920664,2225228,6.8,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,271595,368.195290782231,49842,4602.81457405401,1187,322815,6251,12431,49842,NA
"85",10,"reference",10000,"true","uniform","READ",2874544,183536,6.8,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,255742,391.019073910425,50116,672.826981403145,53,203519,1456,2927,50116,NA
"86",10,"reference",10000,"true","uniform","UPDATE",2874544,183536,6.8,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,255742,391.019073910425,49884,4440.32064389383,1138,322559,5627,10975,49884,NA
"87",10,"clean-run",10000,"true","uniform","READ",3295800,3290820,6.8,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,287637,347.660419208933,49862,833.368938269624,59,148607,1937,3927,49862,NA
"88",10,"clean-run",10000,"true","uniform","UPDATE",3295800,3290820,6.8,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,287637,347.660419208933,50138,4897.45789620647,1173,324351,7027,14663,50138,NA
"89",10,"avg-run",10000,"true","uniform","READ",2867072,1466580,6.8,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,229611,435.51920421931,50107,544.678687608518,46,147199,1284,2219,50107,NA
"90",10,"avg-run",10000,"true","uniform","UPDATE",2867072,1466580,6.8,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,229611,435.51920421931,49893,4044.80492253422,974,322047,5007,8399,49893,NA
"91",11,"extend",10000,"true","uniform","EXTEND",3081592,3365016,6.9,8.8,NA,NA,NA,NA,NA,0,0,0,0,1,2723682,183.575028215482,500000,5443.986528,1293,327679,8011,15199,500000,NA
"92",11,"run",10000,"true","uniform","READ",2965492,2080452,6.9,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,296349,337.439977863937,49740,937.316586248492,67,189055,2101,4547,49740,NA
"93",11,"run",10000,"true","uniform","UPDATE",2965492,2080452,6.9,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,296349,337.439977863937,50260,4957.91583764425,1170,328959,7231,14511,50260,NA
"94",11,"reference",10000,"true","uniform","READ",3133552,262064,6.9,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,263387,379.669459768326,49840,765.584249598716,61,151807,1728,3099,49840,NA
"95",11,"reference",10000,"true","uniform","UPDATE",3133552,262064,6.9,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,263387,379.669459768326,50160,4479.61417464115,1194,297471,5795,11551,50160,NA
"96",11,"clean-run",10000,"true","uniform","READ",3440140,3688772,6.9,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,294547,339.504391489304,50009,976.526925153472,65,254975,2193,4639,50009,NA
"97",11,"clean-run",10000,"true","uniform","UPDATE",3440140,3688772,6.9,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,294547,339.504391489304,49991,4903.90648316697,1174,323327,7391,15567,49991,NA
"98",11,"avg-run",10000,"true","uniform","READ",2961868,2091536,6.9,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,222494,449.450322255881,49882,547.492823062427,44,194047,1336,2303,49882,NA
"99",11,"avg-run",10000,"true","uniform","UPDATE",2961868,2091536,6.9,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,222494,449.450322255881,50118,3878.76455564867,1015,320511,5023,8439,50118,NA
"100",12,"extend",10000,"true","uniform","EXTEND",3231848,2351484,7,8.8,NA,NA,NA,NA,NA,0,0,0,0,1,2956410,169.124038952649,500000,5909.350568,1340,365311,9079,20623,500000,NA
"101",12,"run",10000,"true","uniform","READ",3053544,1210380,7,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,320005,312.495117263793,49857,1046.58970656076,67,219647,2365,5159,49857,NA
"102",12,"run",10000,"true","uniform","UPDATE",3053544,1210380,7,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,320005,312.495117263793,50143,5330.41483357597,1224,324351,8043,21935,50143,NA
"103",12,"reference",10000,"true","uniform","READ",3187908,3870572,7.1,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,288779,346.285567856388,50172,895.003208961174,64,205439,1942,4515,50172,NA
"104",12,"reference",10000,"true","uniform","UPDATE",3187908,3870572,7.1,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,288779,346.285567856388,49828,4883.23514891226,1176,325631,6999,14199,49828,NA
"105",12,"clean-run",10000,"true","uniform","READ",3303864,3409036,7.1,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,323323,309.288234984829,49879,994.510816175144,70,151167,2351,5255,49879,NA
"106",12,"clean-run",10000,"true","uniform","UPDATE",3303864,3409036,7.1,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,323323,309.288234984829,50121,5450.21192713633,1250,324607,8335,38463,50121,NA
"107",12,"avg-run",10000,"true","uniform","READ",3073392,2063332,7.1,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,241716,413.70864982045,49992,609.888042086734,50,250367,1466,2713,49992,NA
"108",12,"avg-run",10000,"true","uniform","UPDATE",3073392,2063332,7.1,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,241716,413.70864982045,50008,4213.57696768517,975,267519,5439,10007,50008,NA
"109",13,"extend",10000,"true","uniform","EXTEND",3468336,705560,7.2,8.9,NA,NA,NA,NA,NA,0,0,0,0,1,3279221,152.475237259093,500000,6555.033336,1356,385279,9847,60671,500000,NA
"110",13,"run",10000,"true","uniform","READ",3218164,4057776,7.2,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,346412,288.67360253109,49950,1174.08132132132,72,206719,2667,6259,49950,NA
"111",13,"run",10000,"true","uniform","UPDATE",3218164,4057776,7.2,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,346412,288.67360253109,50050,5738.0602997003,1267,322559,8903,49407,50050,NA
"112",13,"reference",10000,"true","uniform","READ",3377276,2775024,7.2,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,314528,317.936717875674,50121,913.910736018834,64,153087,2032,4543,50121,NA
"113",13,"reference",10000,"true","uniform","UPDATE",3377276,2775024,7.2,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,314528,317.936717875674,49879,5376.10826199403,1204,323071,7423,21199,49879,NA
"114",13,"clean-run",10000,"true","uniform","READ",3509712,2635136,7.2,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,347921,287.42156983913,49913,1104.71740829043,71,199423,2573,5691,49913,NA
"115",13,"clean-run",10000,"true","uniform","UPDATE",3509712,2635136,7.2,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,347921,287.42156983913,50087,5834.09916744864,1269,322815,8663,53759,50087,NA
"116",13,"avg-run",10000,"true","uniform","READ",3401332,1465940,7.2,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,258513,386.827741738326,50003,691.273963562186,45,151551,1592,3139,50003,NA
"117",13,"avg-run",10000,"true","uniform","UPDATE",3401332,1465940,7.2,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,258513,386.827741738326,49997,4468.19879192752,1008,260223,5811,11335,49997,NA
"118",14,"extend",10000,"true","uniform","EXTEND",3462072,2708328,7.3,8.8,NA,NA,NA,NA,NA,0,0,0,0,1,3398060,147.142781469427,500000,6792.531174,1380,450303,10935,65663,500000,NA
"119",14,"run",10000,"true","uniform","READ",3639408,2100496,7.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,374690,266.887293495957,49823,1340.34963771752,70,207359,3113,7223,49823,NA
"120",14,"run",10000,"true","uniform","UPDATE",3639408,2100496,7.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,374690,266.887293495957,50177,6124.96107778464,1287,386815,9751,63391,50177,NA
"121",14,"reference",10000,"true","uniform","READ",3447736,1070504,7.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,326523,306.257139619567,50005,1074.92628737126,70,208895,2459,5539,50005,NA
"122",14,"reference",10000,"true","uniform","UPDATE",3447736,1070504,7.3,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,326523,306.257139619567,49995,5444.64820482048,1226,323071,8447,27503,49995,NA
"123",14,"clean-run",10000,"true","uniform","READ",3724516,1211208,7.3,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,375947,265.994940776226,49924,1288.44437545069,73,193151,3035,7035,49924,NA
"124",14,"clean-run",10000,"true","uniform","UPDATE",3724516,1211208,7.3,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,375947,265.994940776226,50076,6211.36133077722,1292,325887,9751,63679,50076,NA
"125",14,"avg-run",10000,"true","uniform","READ",3566912,262192,7.4,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,270153,370.160612689846,49893,736.400897921552,47,202495,1672,3599,49893,NA
"126",14,"avg-run",10000,"true","uniform","UPDATE",3566912,262192,7.4,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,270153,370.160612689846,50107,4646.96375755882,1011,323839,6483,14247,50107,NA
"127",15,"extend",10000,"true","uniform","EXTEND",3582792,4040416,7.5,8.8,NA,NA,NA,NA,NA,0,0,0,0,1,3492921,143.14666721635,500000,6982.141042,1373,507391,11271,66687,500000,NA
"128",15,"run",10000,"true","uniform","READ",3801128,3673188,7.5,8.8,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,366541,272.820775847722,50101,1332.54358196443,78,195583,3113,7291,50101,NA
