"","Epoch","Phase","Recordcount","Readallfields","Requestdist","Operation","SSTsize","LOGsize","CPU","Memory","sst_files","total_sst_size","lsm_levels","pending_compactions","lsm_memory_usage","Readprop","Updateprop","Scanprop","Insertprop","Extendprop","Runtime.ms.","Throughput.ops.sec.","Operations","AverageLatency.us.","MinLatency.us.","MaxLatency.us.","X95thPercentileLatency.us.","X99thPercentileLatency.us.","Return.OK","X"
"12",2,"run",10000,"true","uniform","UPDATE",976088,3687652,0.6,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,178042,561.665225059256,50241,3316.02647240302,936,36287,4005,4383,50241,NA
"13",2,"reference",10000,"true","uniform","READ",697844,3941304,0.6,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,178231,561.069623129534,50040,203.185971223022,29,5375,520,798,50040,NA
"14",2,"reference",10000,"true","uniform","UPDATE",697844,3941304,0.6,8.9,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,178231,561.069623129534,49960,3354.27177742194,907,191999,3915,4239,49960,NA
"15",2,"clean-run",10000,"true","uniform","READ",917800,389252,0.6,8.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,190287,525.521974701372,50056,382.206708486495,33,32655,1084,1553,50056,NA
"16",2,"clean-run",10000,"true","uniform","UPDATE",917800,389252,0.6,8.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,190287,525.521974701372,49944,3417.1205349992,913,168447,4411,4947,49944,NA
"17",2,"avg-run",10000,"true","uniform","READ",884036,896340,0.6,8.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,175063,571.222931173349,50005,219.622757724228,31,8035,553,949,50005,NA
"18",2,"avg-run",10000,"true","uniform","UPDATE",884036,896340,0.6,8.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,175063,571.222931173349,49995,3272.83696369637,904,128319,3939,4291,49995,NA
"19",3,"extend",10000,"true","uniform","EXTEND",845856,3612804,0.8,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,1880817,265.841918698098,500000,3758.43073,998,127679,5055,5715,500000,NA
"20",3,"run",10000,"true","uniform","READ",900520,198972,0.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,189704,527.137013452537,49956,401.51793578349,35,31039,1094,1453,49956,NA
"21",3,"run",10000,"true","uniform","UPDATE",900520,198972,0.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,189704,527.137013452537,50044,3380.40490368476,983,231423,4415,4875,50044,NA
"22",3,"reference",10000,"true","uniform","READ",884788,642996,0.8,8.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,187383,533.666341130199,49839,297.829771865407,31,23679,935,1314,49839,NA
"23",3,"reference",10000,"true","uniform","UPDATE",884788,642996,0.8,8.7,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,187383,533.666341130199,50161,3430.18139590519,918,258559,4243,4759,50161,NA
"24",3,"clean-run",10000,"true","uniform","READ",1458176,1659016,0.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,189268,528.351332502061,50145,393.233044171901,37,140927,1069,1444,50145,NA
"25",3,"clean-run",10000,"true","uniform","UPDATE",1458176,1659016,0.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,189268,528.351332502061,49855,3390.89479490523,981,194943,4411,5075,49855,NA
"26",3,"avg-run",10000,"true","uniform","READ",1088728,2419944,0.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,180752,553.2442241303,50340,305.157528804132,32,13943,978,1258,50340,NA
"27",3,"avg-run",10000,"true","uniform","UPDATE",1088728,2419944,0.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,180752,553.2442241303,49660,3320.2518727346,897,33439,4251,4683,49660,NA
"28",4,"extend",10000,"true","uniform","EXTEND",1176776,3370192,1,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,1905410,262.410714754305,500000,3807.591288,1031,321535,5043,6103,500000,NA
"29",4,"run",10000,"true","uniform","READ",1233884,251520,1.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,197540,506.22658702035,50079,445.05165837976,39,116223,1124,1715,50079,NA
"30",4,"run",10000,"true","uniform","UPDATE",1233884,251520,1.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,197540,506.22658702035,49921,3500.5669758218,990,256767,4503,5439,49921,NA
"31",4,"reference",10000,"true","uniform","READ",1209968,949212,1.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,194834,513.257439666588,49883,367.969448509512,33,121023,1047,1486,49883,NA
"32",4,"reference",10000,"true","uniform","UPDATE",1209968,949212,1.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,194834,513.257439666588,50117,3511.38420096973,987,256767,4431,5311,50117,NA
"33",4,"clean-run",10000,"true","uniform","READ",1310660,2218704,1.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,205347,486.980574344889,50087,501.94369796554,40,146559,1216,2075,50087,NA
"34",4,"clean-run",10000,"true","uniform","UPDATE",1310660,2218704,1.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,205347,486.980574344889,49913,3600.60631498808,984,259199,4639,6763,49913,NA
"35",4,"avg-run",10000,"true","uniform","READ",1361620,3233176,1.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,187398,533.623624585108,50016,390.821017274472,34,59295,1075,1418,50016,NA
"36",4,"avg-run",10000,"true","uniform","UPDATE",1361620,3233176,1.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,187398,533.623624585108,49984,3348.50602192702,932,229759,4351,4847,49984,NA
"37",5,"extend",10000,"true","uniform","EXTEND",1465468,2533884,1.3,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,1929388,259.14953342718,500000,3855.584122,1086,322303,5131,7131,500000,NA
"38",5,"run",10000,"true","uniform","READ",1299528,3865572,1.3,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,208657,479.255428765869,49987,540.440014403745,42,147071,1273,2029,49987,NA
"39",5,"run",10000,"true","uniform","UPDATE",1299528,3865572,1.3,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,208657,479.255428765869,50013,3621.94725371403,1038,257151,4715,5975,50013,NA
"40",5,"reference",10000,"true","uniform","READ",1495204,579548,1.3,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,196559,508.753097034478,49773,387.867598899002,34,143615,1063,1547,49773,NA
"41",5,"reference",10000,"true","uniform","UPDATE",1495204,579548,1.3,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,196559,508.753097034478,50227,3519.40894339698,976,257407,4439,5587,50227,NA
"42",5,"clean-run",10000,"true","uniform","READ",1601836,2166132,1.3,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,201121,497.213120459823,49940,408.125210252303,43,143999,1108,1784,49940,NA
"43",5,"clean-run",10000,"true","uniform","UPDATE",1601836,2166132,1.3,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,201121,497.213120459823,50060,3600.41150619257,1033,260479,4567,6319,50060,NA
"44",5,"avg-run",10000,"true","uniform","READ",1402712,3371084,1.4,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,181415,551.222335529036,49826,289.693694055313,34,75711,911,1213,49826,NA
"45",5,"avg-run",10000,"true","uniform","UPDATE",1402712,3371084,1.4,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,181415,551.222335529036,50174,3318.25186351497,969,193919,4215,4779,50174,NA
"46",6,"extend",10000,"true","uniform","EXTEND",1526228,1086408,1.5,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,1967018,254.191878264459,500000,3930.844398,1100,324607,5163,7515,500000,NA
"47",6,"run",10000,"true","uniform","READ",1565916,2608100,1.6,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,205142,487.467217829601,50242,463.898829664424,47,127935,1209,1778,50242,NA
"48",6,"run",10000,"true","uniform","UPDATE",1565916,2608100,1.6,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,205142,487.467217829601,49758,3644.06149764862,1057,260351,4759,5799,49758,NA
"49",6,"reference",10000,"true","uniform","READ",1541424,3813040,1.6,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,206568,484.102087448201,49876,390.744426176919,41,80959,1039,1807,49876,NA
"50",6,"reference",10000,"true","uniform","UPDATE",1541424,3813040,1.6,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,206568,484.102087448201,50124,3722.3999082276,995,325631,4587,8823,50124,NA
"51",6,"clean-run",10000,"true","uniform","READ",1691488,1522008,1.6,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,245083,408.025036416235,49985,776.0788836651,46,149375,1851,3537,49985,NA
"52",6,"clean-run",10000,"true","uniform","UPDATE",1691488,1522008,1.6,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,245083,408.025036416235,50015,4114.20715785264,1053,324351,5395,10887,50015,NA
"53",6,"avg-run",10000,"true","uniform","READ",1627060,2979800,1.6,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,183310,545.523975778735,50069,330.872935349218,36,98623,992,1373,50069,NA
"54",6,"avg-run",10000,"true","uniform","UPDATE",1627060,2979800,1.6,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,183310,545.523975778735,49931,3329.75762552322,933,260095,4387,5215,49931,NA
"55",7,"extend",10000,"true","uniform","EXTEND",1914396,3177732,1.8,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,2172328,230.16781996089,500000,4341.257356,1154,324607,5567,9479,500000,NA
"56",7,"run",10000,"true","uniform","READ",1622572,769300,1.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,223338,447.751838021295,49910,548.17351232218,46,146559,1315,2111,49910,NA
"57",7,"run",10000,"true","uniform","UPDATE",1622572,769300,1.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,223338,447.751838021295,50090,3902.11032142144,1075,260607,4991,7799,50090,NA
"58",7,"reference",10000,"true","uniform","READ",1776312,2164024,1.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,211539,472.72606942455,49840,466.929835473515,44,150015,1156,2105,49840,NA
"59",7,"reference",10000,"true","uniform","UPDATE",1776312,2164024,1.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,211539,472.72606942455,50160,3742.96146331738,1027,257535,4735,8503,50160,NA
"60",7,"clean-run",10000,"true","uniform","READ",2130604,135396,1.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,253325,394.749827296951,50129,859.774062917672,49,147199,1988,3717,50129,NA
"61",7,"clean-run",10000,"true","uniform","UPDATE",2130604,135396,1.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,253325,394.749827296951,49871,4204.12073148724,1109,322815,5575,11071,49871,NA
"62",7,"avg-run",10000,"true","uniform","READ",1675656,1784012,1.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,187441,533.501208380237,50038,347.11111555218,36,113471,1030,1400,50038,NA
"63",7,"avg-run",10000,"true","uniform","UPDATE",1675656,1784012,1.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,187441,533.501208380237,49962,3394.24936952084,967,257919,4415,5191,49962,NA
"64",8,"extend",10000,"true","uniform","EXTEND",1854400,325608,2.1,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,2410067,207.463112021367,500000,4816.673418,1177,325631,6623,12439,500000,NA
"65",8,"run",10000,"true","uniform","READ",1835576,2416772,2.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,270501,369.684400427355,49778,942.62019365985,59,203135,2111,3791,49778,NA
"66",8,"run",10000,"true","uniform","UPDATE",1835576,2416772,2.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,270501,369.684400427355,50222,4440.62416869101,1127,324095,5999,11943,50222,NA
"67",8,"reference",10000,"true","uniform","READ",1893628,4128432,2.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,244056,409.742026420166,49866,759.158745437773,50,148351,1718,3243,49866,NA
"68",8,"reference",10000,"true","uniform","UPDATE",1893628,4128432,2.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,244056,409.742026420166,50134,4102.37571308892,1089,321791,5291,10263,50134,NA
"69",8,"clean-run",10000,"true","uniform","READ",1860020,2405212,2.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,264279,378.387991478702,50086,901.921994170028,56,161663,1983,4047,50086,NA
"70",8,"clean-run",10000,"true","uniform","UPDATE",1860020,2405212,2.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,264279,378.387991478702,49914,4377.90916376167,1142,323071,6043,12543,49914,NA
"71",8,"avg-run",10000,"true","uniform","READ",1873908,135556,2.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,224283,445.865268433185,49903,666.469130112418,35,143999,1590,2733,49903,NA
"72",8,"avg-run",10000,"true","uniform","UPDATE",1873908,135556,2.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,224283,445.865268433185,50097,3803.08517476096,975,321791,4967,8015,50097,NA
"73",9,"extend",10000,"true","uniform","EXTEND",2257756,1212548,2.4,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,2595377,192.650239252332,500000,5187.072226,1251,328191,7755,14431,500000,NA
"74",9,"run",10000,"true","uniform","READ",1827084,3556396,2.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,279239,358.116165721837,49846,1012.83695783012,58,204159,2273,4375,49846,NA
"75",9,"run",10000,"true","uniform","UPDATE",1827084,3556396,2.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,279239,358.116165721837,50154,4549.90399569326,1155,324863,6191,12887,50154,NA
"76",9,"reference",10000,"true","uniform","READ",1976400,1261684,2.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,260505,383.869791366768,50062,878.622887619352,53,150655,1973,3991,50062,NA
"77",9,"reference",10000,"true","uniform","UPDATE",1976400,1261684,2.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,260505,383.869791366768,49938,4324.68681164644,1117,321535,5711,11967,49938,NA
"78",9,"clean-run",10000,"true","uniform","READ",2093172,4116820,2.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,282163,354.405077915956,49749,1005.33697159742,63,205055,2253,4919,49749,NA
"79",9,"clean-run",10000,"true","uniform","UPDATE",2093172,4116820,2.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,282163,354.405077915956,50251,4608.94505581979,1138,324351,6871,13599,50251,NA
"80",9,"avg-run",10000,"true","uniform","READ",1944604,2037272,2.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,231102,432.709366426946,49928,693.536973241468,41,209407,1578,2791,49928,NA
"81",9,"avg-run",10000,"true","uniform","UPDATE",1944604,2037272,2.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,231102,432.709366426946,50072,3913.64800687011,985,307199,5091,8671,50072,NA
"82",10,"extend",10000,"true","uniform","EXTEND",2109168,1402380,2.8,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,2719512,183.856515433651,500000,5435.36017,1245,371455,8943,15567,500000,NA
"83",10,"run",10000,"true","uniform","READ",2136492,3998900,2.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,297711,335.896221503404,50002,1118.19497220111,59,225151,2537,5727,50002,NA
"84",10,"run",10000,"true","uniform","UPDATE",2136492,3998900,2.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,297711,335.896221503404,49998,4824.89877595104,1199,324607,7523,14463,49998,NA
"85",10,"reference",10000,"true","uniform","READ",2112572,1957584,2.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,276530,361.624416880628,50207,935.601529667178,58,204159,1983,4435,50207,NA
"86",10,"reference",10000,"true","uniform","UPDATE",2112572,1957584,2.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,276530,361.624416880628,49793,4599.38278472878,1166,325631,6135,11855,49793,NA
"87",10,"clean-run",10000,"true","uniform","READ",2162020,832552,2.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,302401,330.686737147033,49980,1072.19071628651,66,205183,2445,5431,49980,NA
"88",10,"clean-run",10000,"true","uniform","UPDATE",2162020,832552,2.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,302401,330.686737147033,50020,4963.40925629748,1178,333311,7771,16343,50020,NA
"89",10,"avg-run",10000,"true","uniform","READ",2044124,3241324,2.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,247246,404.455481585142,50191,798.260604490845,45,199167,1720,3691,50191,NA
"90",10,"avg-run",10000,"true","uniform","UPDATE",2044124,3241324,2.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,247246,404.455481585142,49809,4148.78831134935,998,323839,5527,10551,49809,NA
"91",11,"extend",10000,"true","uniform","EXTEND",2323476,958372,3.1,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,2851306,175.358239347162,500000,5699.14136,1339,386815,9463,17183,500000,NA
"92",11,"run",10000,"true","uniform","READ",2059764,3743944,3.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,302266,330.834430600861,50191,1138.18114801458,63,219775,2579,5959,50191,NA
"93",11,"run",10000,"true","uniform","UPDATE",2059764,3743944,3.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,302266,330.834430600861,49809,4910.51283904515,1188,329471,8231,15751,49809,NA
"94",11,"reference",10000,"true","uniform","READ",2277380,2018716,3.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,277602,360.227952248183,49883,956.463344225488,60,205439,2161,5119,49883,NA
"95",11,"reference",10000,"true","uniform","UPDATE",2277380,2018716,3.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,277602,360.227952248183,50117,4576.14815332123,1199,324095,6615,13799,50117,NA
"96",11,"clean-run",10000,"true","uniform","READ",2740804,1213424,3.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,306378,326.394192794522,50079,1151.37760338665,63,205567,2583,5715,50079,NA
"97",11,"clean-run",10000,"true","uniform","UPDATE",2740804,1213424,3.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,306378,326.394192794522,49921,4970.97484024759,1218,327679,8095,15287,49921,NA
"98",11,"avg-run",10000,"true","uniform","READ",2568488,3811836,3.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,258229,387.253174507898,50379,877.701065920324,47,267263,1872,4123,50379,NA
"99",11,"avg-run",10000,"true","uniform","UPDATE",2568488,3811836,3.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,258229,387.253174507898,49621,4302.36704217972,982,323583,6059,11263,49621,NA
"100",12,"extend",10000,"true","uniform","EXTEND",2391856,4043240,3.4,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,3196261,156.432781928635,500000,6388.779746,1359,343039,10791,23663,500000,NA
"101",12,"run",10000,"true","uniform","READ",2668960,2918164,3.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,334188,299.232767184938,50093,1318.53879783602,66,217983,3095,6859,50093,NA
"102",12,"run",10000,"true","uniform","UPDATE",2668960,2918164,3.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,334188,299.232767184938,49907,5361.27414991885,1230,323583,9135,20239,49907,NA
"103",12,"reference",10000,"true","uniform","READ",2373816,1338884,3.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,307430,325.27729889731,49935,1109.72528286773,60,210175,2433,5531,49935,NA
"104",12,"reference",10000,"true","uniform","UPDATE",2373816,1338884,3.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,307430,325.27729889731,50065,5022.45752521722,1205,326399,7783,17039,50065,NA
"105",12,"clean-run",10000,"true","uniform","READ",2724980,831804,3.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,337817,296.018258406179,49783,1295.3876222807,71,203647,3017,7107,49783,NA
"106",12,"clean-run",10000,"true","uniform","UPDATE",2724980,831804,3.5,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,337817,296.018258406179,50217,5431.65296612701,1252,323327,9407,29087,50217,NA
"107",12,"avg-run",10000,"true","uniform","READ",2521448,3682492,3.6,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,265082,377.241759153771,50144,906.895062220804,44,148991,2041,4451,50144,NA
"108",12,"avg-run",10000,"true","uniform","UPDATE",2521448,3682492,3.6,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,265082,377.241759153771,49856,4394.37796854942,963,322815,6375,12375,49856,NA
"109",13,"extend",10000,"true","uniform","EXTEND",2525292,2269720,3.8,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,3212059,155.663392235323,500000,6420.420614,1327,385791,11215,25567,500000,NA
"110",13,"run",10000,"true","uniform","READ",2350080,1463076,3.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,349713,285.94876370052,49706,1416.1769605279,68,228223,3307,7683,49706,NA
"111",13,"run",10000,"true","uniform","UPDATE",2350080,1463076,3.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,349713,285.94876370052,50294,5542.24426372927,1256,323327,9927,28911,50294,NA
"112",13,"reference",10000,"true","uniform","READ",2540636,135432,3.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,314093,318.377041194805,50228,1215.72738313291,62,208511,2785,6807,50228,NA
"113",13,"reference",10000,"true","uniform","UPDATE",2540636,135432,3.8,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,314093,318.377041194805,49772,5072.76764044041,1239,325631,8807,17487,49772,NA
"114",13,"clean-run",10000,"true","uniform","READ",2660852,4129396,3.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,347742,287.569519931443,49870,1346.1888911169,69,181375,3273,7375,49870,NA
"115",13,"clean-run",10000,"true","uniform","UPDATE",2660852,4129396,3.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,347742,287.569519931443,50130,5586.13157789747,1238,359167,9879,28303,50130,NA
"116",13,"avg-run",10000,"true","uniform","READ",2393164,2985212,3.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,274677,364.063973321392,49860,992.117488969114,46,203135,2199,5035,49860,NA
"117",13,"avg-run",10000,"true","uniform","UPDATE",2393164,2985212,3.9,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,274677,364.063973321392,50140,4481.04164339848,1012,321023,6739,13943,50140,NA
"118",14,"extend",10000,"true","uniform","EXTEND",2942048,4185480,4.1,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,3420331,146.184682125794,500000,6836.9638,1376,396543,11839,51935,500000,NA
"119",14,"run",10000,"true","uniform","READ",2529848,3556616,4.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,355958,280.932020069784,50192,1331.4570648709,71,220927,3127,7059,50192,NA
"120",14,"run",10000,"true","uniform","UPDATE",2529848,3556616,4.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,355958,280.932020069784,49808,5793.28943141664,1245,324351,9871,45887,49808,NA
"121",14,"reference",10000,"true","uniform","READ",2672884,2526108,4.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,329871,303.148806654723,49906,1147.95912315152,66,212351,2657,6215,49906,NA
"122",14,"reference",10000,"true","uniform","UPDATE",2672884,2526108,4.1,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,329871,303.148806654723,50094,5429.48161456462,1295,324863,8927,24975,50094,NA
"123",14,"clean-run",10000,"true","uniform","READ",2976000,2603512,4.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,377191,265.11767247893,50205,1296.77209441291,71,207103,3049,6771,50205,NA
"124",14,"clean-run",10000,"true","uniform","UPDATE",2976000,2603512,4.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,377191,265.11767247893,49795,6256.03241289286,1321,426751,9567,66751,49795,NA
"125",14,"avg-run",10000,"true","uniform","READ",2760788,1719084,4.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,277258,360.674894863268,49908,869.025066121664,50,203391,2002,4295,49908,NA
"126",14,"avg-run",10000,"true","uniform","UPDATE",2760788,1719084,4.2,8.6,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,277258,360.674894863268,50092,4658.55158508345,1082,323583,6955,14095,50092,NA
"127",15,"extend",10000,"true","uniform","EXTEND",3031748,1300428,4.4,8.6,NA,NA,NA,NA,NA,0,0,0,0,1,3716304,134.542276412263,500000,7429.094044,1408,463359,11503,79359,500000,NA
