"","Epoch","Phase","Recordcount","Readallfields","Requestdist","Operation","SSTsize","LOGsize","CPU","Memory","sst_files","total_sst_size","lsm_levels","pending_compactions","lsm_memory_usage","Readprop","Updateprop","Scanprop","Insertprop","Extendprop","Runtime.ms.","Throughput.ops.sec.","Operations","AverageLatency.us.","MinLatency.us.","MaxLatency.us.","X95thPercentileLatency.us.","X99thPercentileLatency.us.","Return.OK","X"
"33",4,"clean-run",10000,"true","uniform","READ",2133184,2229888,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,204092,489.975109264449,50123,312.832930989765,39,4603,579,673,50123,NA
"34",4,"clean-run",10000,"true","uniform","UPDATE",2133184,2229888,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,204092,489.975109264449,49877,3766.47659241735,1031,256639,4359,4695,49877,NA
"35",4,"avg-run",10000,"true","uniform","READ",2240012,3244380,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,193690,516.288915276989,50093,304.650410236959,35,5179,567,660,50093,NA
"36",4,"avg-run",10000,"true","uniform","UPDATE",2240012,3244380,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,193690,516.288915276989,49907,3564.69419119562,1010,264191,4215,4491,49907,NA
"37",5,"extend",10000,"true","uniform","EXTEND",2176016,2481640,4.9,40.5,NA,NA,NA,NA,NA,0,0,0,0,1,1970726,253.71360605178,500000,3937.800156,1101,312063,4687,4963,500000,NA
"38",5,"run",10000,"true","uniform","READ",2240420,3813432,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,202134,494.721323478485,49944,287.396223770623,43,7651,570,670,49944,NA
"39",5,"run",10000,"true","uniform","UPDATE",2240420,3813432,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,202134,494.721323478485,50056,3740.25962921528,1066,316159,4363,4739,50056,NA
"40",5,"reference",10000,"true","uniform","READ",2184616,516080,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,200059,499.852543499668,50198,307.541396071557,39,5775,571,665,50198,NA
"41",5,"reference",10000,"true","uniform","UPDATE",2184616,516080,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,200059,499.852543499668,49802,3695.71290309626,1029,311807,4315,4679,49802,NA
"42",5,"clean-run",10000,"true","uniform","READ",2208192,2101788,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,206833,483.481842839392,49971,310.918012447219,43,8983,579,677,49971,NA
"43",5,"clean-run",10000,"true","uniform","UPDATE",2208192,2101788,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,206833,483.481842839392,50029,3812.88350756561,1080,299007,4371,4779,50029,NA
"44",5,"avg-run",10000,"true","uniform","READ",2237772,3306872,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,201270,496.845034033885,49867,306.358974873163,34,9639,570,666,49867,NA
"45",5,"avg-run",10000,"true","uniform","UPDATE",2237772,3306872,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,201270,496.845034033885,50133,3699.4036263539,993,280575,4307,4639,50133,NA
"46",6,"extend",10000,"true","uniform","EXTEND",2219892,948180,4.9,40.5,NA,NA,NA,NA,NA,0,0,0,0,1,2028425,246.496666132591,500000,4053.148824,1154,318719,4787,5347,500000,NA
"47",6,"run",10000,"true","uniform","READ",2217324,2533192,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,209586,477.13110608533,50162,320.509130417447,45,5187,599,695,50162,NA
"48",6,"run",10000,"true","uniform","UPDATE",2217324,2533192,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,209586,477.13110608533,49838,3871.86008668085,1145,297215,4443,4839,49838,NA
"49",6,"reference",10000,"true","uniform","READ",2383964,3674696,4.9,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,201182,497.062361443867,49811,304.30932926462,39,7651,576,671,49811,NA
"50",6,"reference",10000,"true","uniform","UPDATE",2383964,3674696,4.9,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,201182,497.062361443867,50189,3695.93404929367,1090,276991,4347,4667,50189,NA
"51",6,"clean-run",10000,"true","uniform","READ",2371080,1340008,4.9,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,209813,476.614890402406,50332,300.301557657156,45,7703,586,682,50332,NA
"52",6,"clean-run",10000,"true","uniform","UPDATE",2371080,1340008,4.9,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,209813,476.614890402406,49668,3908.67627043569,1048,256767,4387,4819,49668,NA
"53",6,"avg-run",10000,"true","uniform","READ",2452196,2798032,4.9,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,196921,507.817855891449,49996,293.163593087447,30,5747,570,659,49996,NA
"54",6,"avg-run",10000,"true","uniform","UPDATE",2452196,2798032,4.9,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,196921,507.817855891449,50004,3634.57567394608,1018,255871,4307,4635,50004,NA
"55",7,"extend",10000,"true","uniform","EXTEND",2512564,2975816,4.9,40.1,NA,NA,NA,NA,NA,0,0,0,0,1,2109901,236.977943514885,500000,4216.119468,1180,319743,4879,5239,500000,NA
"56",7,"run",10000,"true","uniform","READ",2334508,579344,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,219130,456.350111805777,49921,352.760581719116,49,7447,636,731,49921,NA
"57",7,"run",10000,"true","uniform","UPDATE",2334508,579344,4.9,40.5,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,219130,456.350111805777,50079,4012.47540885401,1193,256127,4495,5811,50079,NA
"58",7,"reference",10000,"true","uniform","READ",2550356,2037588,4.9,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,207958,480.866328777926,49894,305.179540626127,42,5539,584,680,49894,NA
"59",7,"reference",10000,"true","uniform","UPDATE",2550356,2037588,4.9,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,207958,480.866328777926,50106,3835.36412804854,1095,288767,4415,4827,50106,NA
"60",7,"clean-run",10000,"true","uniform","READ",2521780,4194912,4.9,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,225678,443.109208695575,49876,342.933495067768,49,8679,620,717,49876,NA
"61",7,"clean-run",10000,"true","uniform","UPDATE",2521780,4194912,4.9,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,225678,443.109208695575,50124,4149.75321203416,1161,245887,4515,6111,50124,NA
"62",7,"avg-run",10000,"true","uniform","READ",2521484,1710416,4.9,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,206368,484.5712513568,50220,328.714695340502,37,8559,595,688,50220,NA
"63",7,"avg-run",10000,"true","uniform","UPDATE",2521484,1710416,4.9,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,206368,484.5712513568,49780,3802.91223382885,1031,280063,4359,4715,49780,NA
"64",8,"extend",10000,"true","uniform","EXTEND",2490092,135472,5,40.1,NA,NA,NA,NA,NA,0,0,0,0,1,2244295,222.787111320036,500000,4484.92415,1223,316415,4995,6247,500000,NA
"65",8,"run",10000,"true","uniform","READ",2538480,2226836,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,227707,439.160851445059,50236,333.290130583645,53,4767,633,731,50236,NA
"66",8,"run",10000,"true","uniform","UPDATE",2538480,2226836,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,227707,439.160851445059,49764,4228.16469737159,1164,321279,4611,6107,49764,NA
"67",8,"reference",10000,"true","uniform","READ",2694196,3875092,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,217922,458.879782674535,50165,329.429044154291,47,4083,618,711,50165,NA
"68",8,"reference",10000,"true","uniform","UPDATE",2694196,3875092,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,217922,458.879782674535,49835,4030.34257048259,1155,317951,4511,5999,49835,NA
"69",8,"clean-run",10000,"true","uniform","READ",2762040,2214536,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,233484,428.294872453787,49787,345.428887058871,52,8751,638,735,49787,NA
"70",8,"clean-run",10000,"true","uniform","UPDATE",2762040,2214536,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,233484,428.294872453787,50213,4295.93662995639,1168,320255,4603,6191,50213,NA
"71",8,"avg-run",10000,"true","uniform","READ",2594656,4116428,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,208472,479.680724509766,50068,325.829851402093,37,6991,601,700,50068,NA
"72",8,"avg-run",10000,"true","uniform","UPDATE",2594656,4116428,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,208472,479.680724509766,49932,3837.57257870704,1017,256255,4363,4851,49932,NA
"73",9,"extend",10000,"true","uniform","EXTEND",2803644,944296,5,40.1,NA,NA,NA,NA,NA,0,0,0,0,1,2361844,211.698994514456,500000,4720.041654,1288,363007,5103,6939,500000,NA
"74",9,"run",10000,"true","uniform","READ",2628932,3288228,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,244387,409.187068051901,50112,368.541367337165,57,5199,679,782,50112,NA
"75",9,"run",10000,"true","uniform","UPDATE",2628932,3288228,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,244387,409.187068051901,49888,4517.10852309173,1224,287231,4683,7335,49888,NA
"76",9,"reference",10000,"true","uniform","READ",2768568,959272,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,220933,452.625909212295,50094,336.41515950014,53,1877,632,736,50094,NA
"77",9,"reference",10000,"true","uniform","UPDATE",2768568,959272,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,220933,452.625909212295,49906,4077.64569390454,1174,257279,4535,6679,49906,NA
"78",9,"clean-run",10000,"true","uniform","READ",2859208,3751784,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,242816,411.834475487612,50003,371.270183788973,58,7531,669,759,50003,NA
"79",9,"clean-run",10000,"true","uniform","UPDATE",2859208,3751784,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,242816,411.834475487612,49997,4473.84385063104,1233,279295,4711,7211,49997,NA
"80",9,"avg-run",10000,"true","uniform","READ",2795696,1711096,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,214801,465.547180879046,50048,336.816955722506,40,5319,611,707,50048,NA
"81",9,"avg-run",10000,"true","uniform","UPDATE",2795696,1711096,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,214801,465.547180879046,49952,3951.737628123,998,259455,4415,4883,49952,NA
"82",10,"extend",10000,"true","uniform","EXTEND",2957504,1149120,5,40.1,NA,NA,NA,NA,NA,0,0,0,0,1,2394302,208.829128489221,500000,4785.07269,1333,366591,5159,7523,500000,NA
"83",10,"run",10000,"true","uniform","READ",2772160,3745808,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,248873,401.811365636288,49932,372.752122887127,57,7155,674,771,49932,NA
"84",10,"run",10000,"true","uniform","UPDATE",2772160,3745808,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,248873,401.811365636288,50068,4587.30009187505,1239,319231,4771,10711,50068,NA
"85",10,"reference",10000,"true","uniform","READ",2919904,1656320,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,236164,423.434562422723,50044,346.708436575813,56,2209,645,745,50044,NA
"86",10,"reference",10000,"true","uniform","UPDATE",2919904,1656320,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,236164,423.434562422723,49956,4369.1366202258,1164,312831,4615,9159,49956,NA
"87",10,"clean-run",10000,"true","uniform","READ",3023424,569132,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,252547,395.965899416742,49854,391.331628354796,63,4093,694,794,49854,NA
"88",10,"clean-run",10000,"true","uniform","UPDATE",3023424,569132,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,252547,395.965899416742,50146,4635.97210146373,1241,263679,4767,18527,50146,NA
"89",10,"avg-run",10000,"true","uniform","READ",2864848,2978264,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,225729,443.00909497672,50025,341.225507246377,43,6831,625,727,50025,NA
"90",10,"avg-run",10000,"true","uniform","UPDATE",2864848,2978264,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,225729,443.00909497672,49975,4163.97356678339,1033,262911,4491,5999,49975,NA
"91",11,"extend",10000,"true","uniform","EXTEND",3273356,704988,5,40.1,NA,NA,NA,NA,NA,0,0,0,0,1,2465734,202.779375228634,500000,4927.576686,1397,320255,5255,13439,500000,NA
"92",11,"run",10000,"true","uniform","READ",2959204,3554644,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,252207,396.499700642726,50033,397.331301341115,66,7199,701,797,50033,NA
"93",11,"run",10000,"true","uniform","UPDATE",2959204,3554644,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,252207,396.499700642726,49967,4638.22402785839,1258,299007,4819,14631,49967,NA
"94",11,"reference",10000,"true","uniform","READ",3118028,1719124,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,231844,431.324511309329,50082,353.826804041372,57,8535,652,752,50082,NA
"95",11,"reference",10000,"true","uniform","UPDATE",3118028,1719124,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,231844,431.324511309329,49918,4278.23035778677,1149,315903,4655,6771,49918,NA
"96",11,"clean-run",10000,"true","uniform","READ",3129452,896452,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,255653,391.155198648168,49673,397.534515732893,63,8559,696,792,49673,NA
"97",11,"clean-run",10000,"true","uniform","UPDATE",3129452,896452,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,255653,391.155198648168,50327,4676.36680112067,1263,288255,4831,23375,50327,NA
"98",11,"avg-run",10000,"true","uniform","READ",2960936,3495200,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,221106,452.271761055783,49980,336.735914365746,42,5711,630,732,49980,NA
"99",11,"avg-run",10000,"true","uniform","UPDATE",2960936,3495200,5,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,221106,452.271761055783,50020,4072.88664534186,976,298751,4519,5787,50020,NA
"100",12,"extend",10000,"true","uniform","EXTEND",3194800,3790620,5.1,40.1,NA,NA,NA,NA,NA,0,0,0,0,1,2650567,188.63888368036,500000,5297.127866,1409,366335,5343,29967,500000,NA
"101",12,"run",10000,"true","uniform","READ",3046616,2728592,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,261879,381.855742537584,49943,410.783092725707,68,4919,715,814,49943,NA
"102",12,"run",10000,"true","uniform","UPDATE",3046616,2728592,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,261879,381.855742537584,50057,4809.81966558124,1327,288767,4887,25279,50057,NA
"103",12,"reference",10000,"true","uniform","READ",3248536,1148856,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,243016,411.495539388353,50239,382.696928680905,62,3629,681,774,50239,NA
"104",12,"reference",10000,"true","uniform","UPDATE",3248536,1148856,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,243016,411.495539388353,49761,4486.03203311831,1270,297215,4739,13151,49761,NA
"105",12,"clean-run",10000,"true","uniform","READ",3345372,642344,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,268688,372.178884058834,49930,402.969477268175,68,6055,711,805,49930,NA
"106",12,"clean-run",10000,"true","uniform","UPDATE",3345372,642344,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,268688,372.178884058834,50070,4952.94333932494,1309,312575,4899,30511,50070,NA
"107",12,"avg-run",10000,"true","uniform","READ",3258396,3429644,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,223476,447.47534410854,50312,342.131817459055,43,14479,635,737,50312,NA
"108",12,"avg-run",10000,"true","uniform","UPDATE",3258396,3429644,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,223476,447.47534410854,49688,4139.7818587989,1062,317439,4571,6271,49688,NA
"109",13,"extend",10000,"true","uniform","EXTEND",3347456,2099104,5.1,40.1,NA,NA,NA,NA,NA,0,0,0,0,1,2590068,193.045124683985,500000,5176.374986,1432,371967,5367,27167,500000,NA
"110",13,"run",10000,"true","uniform","READ",3644272,1254492,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,257692,388.060164847958,50365,384.347284820808,72,6963,702,804,50365,NA
"111",13,"run",10000,"true","uniform","UPDATE",3644272,1254492,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,257692,388.060164847958,49635,4790.22733957893,1320,272895,4907,27775,49635,NA
"112",13,"reference",10000,"true","uniform","READ",3287684,4167788,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,259604,385.202077009599,50230,390.99589886522,64,4331,689,783,50230,NA
"113",13,"reference",10000,"true","uniform","UPDATE",3287684,4167788,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,259604,385.202077009599,49770,4809.7027124774,1330,308223,4855,26047,49770,NA
"114",13,"clean-run",10000,"true","uniform","READ",3437548,3966464,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,274983,363.658844364924,50353,378.969535082319,72,5691,698,807,50353,NA
"115",13,"clean-run",10000,"true","uniform","UPDATE",3437548,3966464,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,274983,363.658844364924,49647,5142.80091445606,1349,319999,4927,56383,49647,NA
"116",13,"avg-run",10000,"true","uniform","READ",3613012,2858936,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,228598,437.449146536715,49996,332.95775662053,47,5019,645,752,49996,NA
"117",13,"avg-run",10000,"true","uniform","UPDATE",3613012,2858936,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,228598,437.449146536715,50004,4227.7806575474,1090,287231,4543,6883,50004,NA
"118",14,"extend",10000,"true","uniform","EXTEND",3478736,4058904,5.1,40.1,NA,NA,NA,NA,NA,0,0,0,0,1,2690004,185.873329556387,500000,5376.41337,1410,357887,5439,36223,500000,NA
"119",14,"run",10000,"true","uniform","READ",3279312,3430200,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,274498,364.301379245022,50105,398.871429997006,73,6851,713,815,50105,NA
"120",14,"run",10000,"true","uniform","UPDATE",3279312,3430200,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,274498,364.301379245022,49895,5089.23098506864,1317,319999,4991,37183,49895,NA
"121",14,"reference",10000,"true","uniform","READ",3501352,2414580,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,265743,376.3034209744,49981,403.761789480002,69,3811,701,799,49981,NA
"122",14,"reference",10000,"true","uniform","UPDATE",3501352,2414580,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,265743,376.3034209744,50019,4897.57508146904,1350,366591,4943,27087,50019,NA
"123",14,"clean-run",10000,"true","uniform","READ",3591256,2528616,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,283489,352.74737291394,49950,395.991071071071,71,8059,708,814,49950,NA
"124",14,"clean-run",10000,"true","uniform","UPDATE",3591256,2528616,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,283489,352.74737291394,50050,5257.37070929071,1396,326911,4991,63391,50050,NA
"125",14,"avg-run",10000,"true","uniform","READ",3579024,1655552,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,242143,412.979107386957,49900,351.991563126253,51,9103,644,745,49900,NA
"126",14,"avg-run",10000,"true","uniform","UPDATE",3579024,1655552,5.1,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,242143,412.979107386957,50100,4471.12824351297,1049,357375,4619,17503,50100,NA
"127",15,"extend",10000,"true","uniform","EXTEND",3388012,1146784,5.2,40.1,NA,NA,NA,NA,NA,0,0,0,0,1,2734732,182.833272145132,500000,5465.471182,1505,365055,5487,41183,500000,NA
"128",15,"run",10000,"true","uniform","READ",3475012,767324,5.2,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,276916,361.120339742016,49907,393.073657002024,75,5235,702,804,49907,NA
"129",15,"run",10000,"true","uniform","UPDATE",3475012,767324,5.2,40.1,NA,NA,NA,NA,NA,0.5,0.5,0,0,0,276916,361.120339742016,50093,5124.84636575969,1332,299007,5031,41919,50093,NA
