Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,CPU,Memory,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
3,run,10000,TRUE,uniform,READ,84.7,1439.91,0.5,0.5,0,0,0,13586,7360.51818,50048,118.7982936,62,35935,251,515,50048
3,run,10000,TRUE,uniform,UPDATE,84.7,1439.91,0.5,0.5,0,0,0,13586,7360.51818,49952,141.7620916,69,29567,278,517,49952
3,reference,10000,TRUE,uniform,READ,84.6,1441.47,0.5,0.5,0,0,0,12162,8222.331853,50222,106.8911234,58,45375,206,478,50222
3,reference,10000,TRUE,uniform,UPDATE,84.6,1441.47,0.5,0.5,0,0,0,12162,8222.331853,49778,125.7624854,67,5871,235,455,49778
3,clean-run,10000,TRUE,uniform,READ,84.5,1510.2,0.5,0.5,0,0,0,14539,6878.052136,49837,120.3581275,63,10551,238,505,49837
3,clean-run,10000,TRUE,uniform,UPDATE,84.5,1510.2,0.5,0.5,0,0,0,14539,6878.052136,50163,158.8833602,67,178431,267,507,50163
3,avg-run,10000,TRUE,uniform,READ,84.3,1707.5,0.5,0.5,0,0,0,12689,7880.841674,49858,113.7224518,59,37023,216,533,49858
3,avg-run,10000,TRUE,uniform,UPDATE,84.3,1707.5,0.5,0.5,0,0,0,12689,7880.841674,50142,129.2791472,58,66687,251,535,50142
4,extend,10000,TRUE,zipfian,EXTEND,84.5,1745.07,0,0,0,0,1,912514,547.9367988,500000,1821.80245,143,1360895,2867,6719,500000
4,run,10000,TRUE,uniform,READ,84.4,1783.16,0.5,0.5,0,0,0,15696,6371.049949,49923,137.7187869,66,33663,344,573,49923
4,run,10000,TRUE,uniform,UPDATE,84.4,1783.16,0.5,0.5,0,0,0,15696,6371.049949,50077,164.859097,72,11495,343,588,50077
4,reference,10000,TRUE,uniform,READ,84.3,1859.13,0.5,0.5,0,0,0,17816,5612.932196,49931,157.6493361,62,33919,486,1225,49931
4,reference,10000,TRUE,uniform,UPDATE,84.3,1859.13,0.5,0.5,0,0,0,17816,5612.932196,50069,187.2725639,72,73023,500,1275,50069
4,clean-run,10000,TRUE,uniform,READ,84.1,1894.01,0.5,0.5,0,0,0,16013,6244.925998,49805,141.4180504,66,38111,337,570,49805
4,clean-run,10000,TRUE,uniform,UPDATE,84.1,1894.01,0.5,0.5,0,0,0,16013,6244.925998,50195,167.1794003,71,15887,345,575,50195
4,avg-run,10000,TRUE,uniform,READ,84,2073.94,0.5,0.5,0,0,0,14765,6772.773451,50011,119.9613285,62,11807,233,480,50011
4,avg-run,10000,TRUE,uniform,UPDATE,84,2073.94,0.5,0.5,0,0,0,14765,6772.773451,49989,163.7911941,58,209279,271,494,49989
5,extend,10000,TRUE,zipfian,EXTEND,83.6,2179.52,0,0,0,0,1,1011651,494.2415912,500000,2020.090732,147,1352703,3399,9175,500000
5,run,10000,TRUE,uniform,READ,83.5,2250.42,0.5,0.5,0,0,0,18350,5449.591281,50068,157.5172366,69,44639,389,596,50068
5,run,10000,TRUE,uniform,UPDATE,83.5,2250.42,0.5,0.5,0,0,0,18350,5449.591281,49932,197.7850477,82,42431,421,637,49932
5,reference,10000,TRUE,uniform,READ,83.5,2294.93,0.5,0.5,0,0,0,18068,5534.64689,50120,155.9369713,64,31983,377,612,50120
5,reference,10000,TRUE,uniform,UPDATE,83.5,2294.93,0.5,0.5,0,0,0,18068,5534.64689,49880,193.982899,78,46143,389,663,49880
5,clean-run,10000,TRUE,uniform,READ,83.3,2315.86,0.5,0.5,0,0,0,19422,5148.80033,50209,149.7561593,71,41951,343,564,50209
5,clean-run,10000,TRUE,uniform,UPDATE,83.3,2315.86,0.5,0.5,0,0,0,19422,5148.80033,49791,226.7924525,80,149759,362,603,49791
5,avg-run,10000,TRUE,uniform,READ,83.3,2493.62,0.5,0.5,0,0,0,16402,6096.817461,50153,124.3578251,61,9359,239,467,50153
5,avg-run,10000,TRUE,uniform,UPDATE,83.3,2493.62,0.5,0.5,0,0,0,16402,6096.817461,49847,192.9942023,59,278015,286,507,49847
6,extend,10000,TRUE,zipfian,EXTEND,83.5,2510.73,0,0,0,0,1,1273880,392.5016485,500000,2544.25714,161,1216511,4283,12519,500000
6,run,10000,TRUE,uniform,READ,83.4,2572.83,0.5,0.5,0,0,0,21212,4714.312653,49885,159.8813471,74,52639,353,568,49885
6,run,10000,TRUE,uniform,UPDATE,83.4,2572.83,0.5,0.5,0,0,0,21212,4714.312653,50115,252.1450264,84,127871,377,621,50115
6,reference,10000,TRUE,uniform,READ,83.3,2717.84,0.5,0.5,0,0,0,23409,4271.86125,49888,199.9296023,68,49183,570,1176,49888
6,reference,10000,TRUE,uniform,UPDATE,83.3,2717.84,0.5,0.5,0,0,0,23409,4271.86125,50112,255.1617577,83,148863,608,1272,50112
6,clean-run,10000,TRUE,uniform,READ,83.1,2756.02,0.5,0.5,0,0,0,23891,4185.676615,50024,158.7362266,77,9247,353,573,50024
6,clean-run,10000,TRUE,uniform,UPDATE,83.1,2756.02,0.5,0.5,0,0,0,23891,4185.676615,49976,306.6779854,92,614399,387,623,49976
6,avg-run,10000,TRUE,uniform,READ,83,2996.79,0.5,0.5,0,0,0,17661,5662.193534,49860,154.4956278,64,10135,399,599,49860
6,avg-run,10000,TRUE,uniform,UPDATE,83,2996.79,0.5,0.5,0,0,0,17661,5662.193534,50140,187.1846629,62,165759,414,629,50140
7,extend,10000,TRUE,zipfian,EXTEND,83.5,3012.32,0,0,0,0,1,1172237,426.5349072,500000,2341.107288,172,1550335,3319,8239,500000
7,run,10000,TRUE,uniform,READ,83.4,3076.75,0.5,0.5,0,0,0,25564,3911.7509,49903,174.6119873,79,8231,394,611,49903
7,run,10000,TRUE,uniform,UPDATE,83.4,3076.75,0.5,0.5,0,0,0,25564,3911.7509,50097,323.4604068,95,515327,443,655,50097
7,reference,10000,TRUE,uniform,READ,83.3,3227.58,0.5,0.5,0,0,0,31007,3225.078208,49837,247.1384112,73,77183,520,1254,49837
7,reference,10000,TRUE,uniform,UPDATE,83.3,3227.58,0.5,0.5,0,0,0,31007,3225.078208,50163,359.7804756,93,604671,568,1406,50163
7,clean-run,10000,TRUE,uniform,READ,83.2,3254.43,0.5,0.5,0,0,0,32629,3064.758344,49645,170.1766341,84,11623,339,565,49645
7,clean-run,10000,TRUE,uniform,UPDATE,83.2,3254.43,0.5,0.5,0,0,0,32629,3064.758344,50355,467.1627445,97,1125375,388,620,50355
7,avg-run,10000,TRUE,uniform,READ,83.1,3530.02,0.5,0.5,0,0,0,24801,4032.09548,50062,155.2494507,67,36127,332,549,50062
7,avg-run,10000,TRUE,uniform,UPDATE,83.1,3530.02,0.5,0.5,0,0,0,24801,4032.09548,49938,329.7140855,64,1505279,344,556,49938
8,extend,10000,TRUE,zipfian,EXTEND,83.4,3571.37,0,0,0,0,1,1333912,374.8373206,500000,2664.375036,183,1317887,4077,10135,500000
8,run,10000,TRUE,uniform,READ,83.3,3656.76,0.5,0.5,0,0,0,27942,3578.841887,50131,194.617562,84,38335,413,617,50131
8,run,10000,TRUE,uniform,UPDATE,83.3,3656.76,0.5,0.5,0,0,0,27942,3578.841887,49869,351.7492029,106,479487,453,685,49869
8,reference,10000,TRUE,uniform,READ,83.3,3824.71,0.5,0.5,0,0,0,31765,3148.118999,49967,236.9704605,82,99839,410,831,49967
8,reference,10000,TRUE,uniform,UPDATE,83.3,3824.71,0.5,0.5,0,0,0,31765,3148.118999,50033,386.2413407,104,324863,464,1080,50033
8,clean-run,10000,TRUE,uniform,READ,83.2,3857.33,0.5,0.5,0,0,0,35915,2784.351942,49838,206.746599,94,226687,422,637,49838
8,clean-run,10000,TRUE,uniform,UPDATE,83.2,3857.33,0.5,0.5,0,0,0,35915,2784.351942,50162,497.3509828,106,775679,477,700,50162
8,avg-run,10000,TRUE,uniform,READ,83.1,4112.43,0.5,0.5,0,0,0,21455,4660.918201,49854,189.4458619,65,7895,453,647,49854
8,avg-run,10000,TRUE,uniform,UPDATE,83.1,4112.43,0.5,0.5,0,0,0,21455,4660.918201,50146,226.9245603,66,105919,457,654,50146
9,extend,10000,TRUE,zipfian,EXTEND,83.2,4097.89,0,0,0,0,1,1437865,347.7377918,500000,2872.32263,199,1270783,4093,15415,500000
9,run,10000,TRUE,uniform,READ,83.2,4181.18,0.5,0.5,0,0,0,37623,2657.948595,49920,210.740004,98,48927,420,636,49920
9,run,10000,TRUE,uniform,UPDATE,83.2,4181.18,0.5,0.5,0,0,0,37623,2657.948595,50080,527.9880591,123,1001471,480,721,50080
9,reference,10000,TRUE,uniform,READ,83.1,4388.46,0.5,0.5,0,0,0,44932,2225.585329,50202,299.8085933,90,79103,434,3127,50202
9,reference,10000,TRUE,uniform,UPDATE,83.1,4388.46,0.5,0.5,0,0,0,44932,2225.585329,49798,587.2294068,119,999423,490,4559,49798
9,clean-run,10000,TRUE,uniform,READ,83.1,4425.27,0.5,0.5,0,0,0,53929,1854.2899,49867,210.214651,103,38527,426,647,49867
9,clean-run,10000,TRUE,uniform,UPDATE,83.1,4425.27,0.5,0.5,0,0,0,53929,1854.2899,50133,853.2754473,127,1654783,488,716,50133
9,avg-run,10000,TRUE,uniform,READ,82.9,4869.47,0.5,0.5,0,0,0,27767,3601.397342,49953,179.3731908,67,9903,375,567,49953
9,avg-run,10000,TRUE,uniform,UPDATE,82.9,4869.47,0.5,0.5,0,0,0,27767,3601.397342,50047,363.6484904,66,648191,387,579,50047
10,extend,10000,TRUE,zipfian,EXTEND,83.1,4896.03,0,0,0,0,1,1492048,335.1098624,500000,2980.611754,224,1652735,3873,21999,500000
10,run,10000,TRUE,uniform,READ,83.1,4979.82,0.5,0.5,0,0,0,48411,2065.646237,50098,214.0624975,106,34111,424,643,50098
10,run,10000,TRUE,uniform,UPDATE,83.1,4979.82,0.5,0.5,0,0,0,48411,2065.646237,49902,742.436235,134,846335,485,739,49902
10,reference,10000,TRUE,uniform,READ,83.1,5027.67,0.5,0.5,0,0,0,48742,2051.618727,50035,269.3916259,101,51743,417,983,50035
10,reference,10000,TRUE,uniform,UPDATE,83.1,5027.67,0.5,0.5,0,0,0,48742,2051.618727,49965,692.5265286,139,884735,479,1505,49965
10,clean-run,10000,TRUE,uniform,READ,82.9,5132.05,0.5,0.5,0,0,0,63968,1563.281641,49901,260.7252159,110,84927,431,759,49901
10,clean-run,10000,TRUE,uniform,UPDATE,82.9,5132.05,0.5,0.5,0,0,0,63968,1563.281641,50099,1004.184614,131,1309695,509,845,50099
10,avg-run,10000,TRUE,uniform,READ,82.9,5492.55,0.5,0.5,0,0,0,32138,3111.581306,49967,195.2935337,74,36351,402,595,49967
10,avg-run,10000,TRUE,uniform,UPDATE,82.9,5492.55,0.5,0.5,0,0,0,32138,3111.581306,50033,434.9137769,70,710143,420,625,50033
11,extend,10000,TRUE,zipfian,EXTEND,83,5525.65,0,0,0,0,1,1783650,280.3240546,500000,3563.647684,248,2022399,5115,34815,500000
11,run,10000,TRUE,uniform,READ,83,5783.08,0.5,0.5,0,0,0,54775,1825.650388,50035,237.472889,111,35231,463,712,50035
11,run,10000,TRUE,uniform,UPDATE,83,5783.08,0.5,0.5,0,0,0,54775,1825.650388,49965,844.7618533,146,928255,563,831,49965
11,reference,10000,TRUE,uniform,READ,83,5934.33,0.5,0.5,0,0,0,63321,1579.254908,49864,313.9074884,106,81279,451,1515,49864
11,reference,10000,TRUE,uniform,UPDATE,83,5934.33,0.5,0.5,0,0,0,63321,1579.254908,50136,935.9186014,145,1207295,524,3543,50136
11,clean-run,10000,TRUE,uniform,READ,82.8,5975.88,0.5,0.5,0,0,0,79068,1264.734153,50085,297.1367276,122,92927,463,785,50085
11,clean-run,10000,TRUE,uniform,UPDATE,82.8,5975.88,0.5,0.5,0,0,0,79068,1264.734153,49915,1272.169709,153,1672191,538,1021,49915
11,avg-run,10000,TRUE,uniform,READ,82.7,6347.05,0.5,0.5,0,0,0,45803,2183.263105,49605,219.3440984,72,270847,417,625,49605
11,avg-run,10000,TRUE,uniform,UPDATE,82.7,6347.05,0.5,0.5,0,0,0,45803,2183.263105,50395,680.3177101,72,1428479,471,8991,50395
12,extend,10000,TRUE,zipfian,EXTEND,82.7,6394.73,0,0,0,0,1,2008143,248.9862525,500000,4012.556632,260,1243135,5887,45215,500000
12,run,10000,TRUE,uniform,READ,82.5,6570.23,0.5,0.5,0,0,0,71172,1405.046929,50296,273.7217075,120,76095,492,747,50296
12,run,10000,TRUE,uniform,UPDATE,82.5,6570.23,0.5,0.5,0,0,0,71172,1405.046929,49704,1141.060096,172,678399,780,11919,49704
12,reference,10000,TRUE,uniform,READ,82.4,6920.65,0.5,0.5,0,0,0,76316,1310.341213,49947,309.8129818,116,86591,470,940,49947
12,reference,10000,TRUE,uniform,UPDATE,82.4,6920.65,0.5,0.5,0,0,0,76316,1310.341213,50053,1202.196512,157,1263615,654,11207,50053
12,clean-run,10000,TRUE,uniform,READ,82.1,6959.32,0.5,0.5,0,0,0,87075,1148.435257,50043,336.2004876,127,80319,502,921,50043
12,clean-run,10000,TRUE,uniform,UPDATE,82.1,6959.32,0.5,0.5,0,0,0,87075,1148.435257,49957,1391.925836,161,1079295,3065,12631,49957
12,avg-run,10000,TRUE,uniform,READ,81.9,7422.32,0.5,0.5,0,0,0,55016,1817.653046,49928,280.504887,84,94335,459,744,49928
12,avg-run,10000,TRUE,uniform,UPDATE,81.9,7422.32,0.5,0.5,0,0,0,55016,1817.653046,50072,806.2250959,75,1222655,590,11351,50072
13,extend,10000,TRUE,zipfian,EXTEND,81.9,7418.27,0,0,0,0,1,2021014,247.4005623,500000,4038.321552,274,1904639,5303,47007,500000
13,run,10000,TRUE,uniform,READ,81.6,7563.76,0.5,0.5,0,0,0,94314,1060.287974,49816,323.0247912,133,98815,523,810,49816
13,run,10000,TRUE,uniform,UPDATE,81.6,7563.76,0.5,0.5,0,0,0,94314,1060.287974,50184,1544.429818,176,765951,7707,13215,50184
13,reference,10000,TRUE,uniform,READ,81.4,7939.75,0.5,0.5,0,0,0,100685,993.1966033,50105,406.6955394,132,126655,529,3607,50105
13,reference,10000,TRUE,uniform,UPDATE,81.4,7939.75,0.5,0.5,0,0,0,100685,993.1966033,49895,1595.532598,183,383231,8511,13359,49895
13,clean-run,10000,TRUE,uniform,READ,81.1,7973.42,0.5,0.5,0,0,0,110450,905.387053,50004,359.6605272,147,101631,533,905,50004
13,clean-run,10000,TRUE,uniform,UPDATE,81.1,7973.42,0.5,0.5,0,0,0,110450,905.387053,49996,1835.216977,171,1018367,8159,13503,49996
13,avg-run,10000,TRUE,uniform,READ,80.9,8395.01,0.5,0.5,0,0,0,68209,1466.082189,49962,296.2910612,82,67327,491,870,49962
13,avg-run,10000,TRUE,uniform,UPDATE,80.9,8395.01,0.5,0.5,0,0,0,68209,1466.082189,50038,1053.785583,77,322303,1417,13119,50038
14,extend,10000,TRUE,zipfian,EXTEND,80.7,8384.18,0,0,0,0,1,1953189,255.9916117,500000,3902.591488,289,2051071,4037,43135,500000
14,run,10000,TRUE,uniform,READ,80.4,8618.93,0.5,0.5,0,0,0,118520,843.7394533,49980,393.4242097,152,88895,557,889,49980
14,run,10000,TRUE,uniform,UPDATE,80.4,8618.93,0.5,0.5,0,0,0,118520,843.7394533,50020,1961.920012,198,815103,8967,13991,50020
14,reference,10000,TRUE,uniform,READ,80.2,8976.32,0.5,0.5,0,0,0,124875,800.8008008,49994,428.224907,146,96127,562,2279,49994
14,reference,10000,TRUE,uniform,UPDATE,80.2,8976.32,0.5,0.5,0,0,0,124875,800.8008008,50006,2055.047814,203,638463,9431,13911,50006
14,clean-run,10000,TRUE,uniform,READ,79.7,8996.38,0.5,0.5,0,0,0,140348,712.5146065,49969,480.9231323,165,87551,631,2887,49969
14,clean-run,10000,TRUE,uniform,UPDATE,79.7,8996.38,0.5,0.5,0,0,0,140348,712.5146065,50031,2309.463233,203,1454079,9207,15135,50031
14,avg-run,10000,TRUE,uniform,READ,79.5,9702.33,0.5,0.5,0,0,0,87911,1137.514077,50300,346.6336581,86,116287,543,999,50300
14,avg-run,10000,TRUE,uniform,UPDATE,79.5,9702.33,0.5,0.5,0,0,0,87911,1137.514077,49700,1404.208189,80,394495,8199,15111,49700
15,extend,10000,TRUE,zipfian,EXTEND,77.5,9671.43,0,0,0,0,1,2325662,214.9925484,500000,4647.29363,371,2551807,9975,58879,500000
15,run,10000,TRUE,uniform,READ,77.2,9915.63,0.5,0.5,0,0,0,152600,655.3079948,50009,483.0407127,161,92031,645,1328,50009
15,run,10000,TRUE,uniform,UPDATE,77.2,9915.63,0.5,0.5,0,0,0,152600,655.3079948,49991,2553.953292,220,1232895,11359,16335,49991
15,reference,10000,TRUE,uniform,READ,77,10452.6,0.5,0.5,0,0,0,154403,647.6558098,50181,503.8461968,158,110591,653,4627,50181
15,reference,10000,TRUE,uniform,UPDATE,77,10452.6,0.5,0.5,0,0,0,154403,647.6558098,49819,2576.707441,211,241407,11799,16295,49819
15,clean-run,10000,TRUE,uniform,READ,76.5,10486.1,0.5,0.5,0,0,0,174326,573.6378968,49994,541.3058967,183,117759,649,1419,49994
15,clean-run,10000,TRUE,uniform,UPDATE,76.5,10486.1,0.5,0.5,0,0,0,174326,573.6378968,50006,2929.137104,237,971775,12071,21743,50006
15,avg-run,10000,TRUE,uniform,READ,76.2,11121.8,0.5,0.5,0,0,0,112755,886.8786307,50081,424.3756315,108,91135,579,1385,50081
15,avg-run,10000,TRUE,uniform,UPDATE,76.2,11121.8,0.5,0.5,0,0,0,112755,886.8786307,49919,1818.606102,89,348927,13551,22287,49919
16,extend,10000,TRUE,zipfian,EXTEND,71.9,11025.1,0,0,0,0,1,2764013,180.8963995,500000,5523.840894,407,1591295,24191,66559,500000
16,run,10000,TRUE,uniform,READ,71.6,11281,0.5,0.5,0,0,0,191347,522.6107543,49874,568.732526,185,157695,676,1534,49874
16,run,10000,TRUE,uniform,UPDATE,71.6,11281,0.5,0.5,0,0,0,191347,522.6107543,50126,3230.356801,232,315647,15135,26063,50126
16,reference,10000,TRUE,uniform,READ,71.3,11860.7,0.5,0.5,0,0,0,192607,519.1919297,50148,629.573303,169,206719,684,6319,50148
16,reference,10000,TRUE,uniform,UPDATE,71.3,11860.7,0.5,0.5,0,0,0,192607,519.1919297,49852,3215.256279,232,257919,15391,25375,49852
16,clean-run,10000,TRUE,uniform,READ,70.9,11874.3,0.5,0.5,0,0,0,215707,463.5918167,50190,734.5348277,194,201087,690,2957,50190
16,clean-run,10000,TRUE,uniform,UPDATE,70.9,11874.3,0.5,0.5,0,0,0,215707,463.5918167,49810,3574.815358,244,279551,16047,34015,49810
16,avg-run,10000,TRUE,uniform,READ,70.5,12679.4,0.5,0.5,0,0,0,142880,699.8880179,49889,528.8949869,114,169343,632,2903,49889
16,avg-run,10000,TRUE,uniform,UPDATE,70.5,12679.4,0.5,0.5,0,0,0,142880,699.8880179,50111,2309.133484,94,335103,13671,30255,50111
17,extend,10000,TRUE,zipfian,EXTEND,64.9,12692.8,0,0,0,0,1,3744352,133.534454,500000,7483.061914,435,632319,40671,96703,500000
17,run,10000,TRUE,uniform,READ,64.6,12747.2,0.5,0.5,0,0,0,241110,414.7484551,49853,889.3335807,198,206847,761,16815,49853
17,run,10000,TRUE,uniform,UPDATE,64.6,12747.2,0.5,0.5,0,0,0,241110,414.7484551,50147,3900.890063,275,409343,17743,39647,50147
17,reference,10000,TRUE,uniform,READ,64.2,12816.2,0.5,0.5,0,0,0,251827,397.0980078,49991,1085.172311,209,169215,3003,16975,49991
17,reference,10000,TRUE,uniform,UPDATE,64.2,12816.2,0.5,0.5,0,0,0,251827,397.0980078,50009,3934.473055,273,439295,17839,36415,50009
17,clean-run,10000,TRUE,uniform,READ,63.8,12814.1,0.5,0.5,0,0,0,262957,380.2903136,49696,902.3115542,226,178687,765,15647,49696
17,clean-run,10000,TRUE,uniform,UPDATE,63.8,12814.1,0.5,0.5,0,0,0,262957,380.2903136,50304,4320.127624,273,455935,17935,45695,50304
17,avg-run,10000,TRUE,uniform,READ,63.6,12851.1,0.5,0.5,0,0,0,168034,595.1176548,49823,651.9622865,132,198399,689,9535,49823
17,avg-run,10000,TRUE,uniform,UPDATE,63.6,12851.1,0.5,0.5,0,0,0,168034,595.1176548,50177,2686.723718,98,287231,14911,34943,50177
18,extend,10000,TRUE,zipfian,EXTEND,59,12953.6,0,0,0,0,1,4114391,121.5246679,500000,8222.269782,505,670207,43935,98943,500000
18,run,10000,TRUE,uniform,READ,58.8,12010.9,0.5,0.5,0,0,0,293618,340.5785749,49809,1154.973479,230,171135,2471,18527,49809
18,run,10000,TRUE,uniform,UPDATE,58.8,12010.9,0.5,0.5,0,0,0,293618,340.5785749,50191,4679.985495,281,389375,19391,45663,50191
18,reference,10000,TRUE,uniform,READ,58.4,12827.5,0.5,0.5,0,0,0,304376,328.5410151,49805,1371.192511,230,178431,8335,18847,49805
18,reference,10000,TRUE,uniform,UPDATE,58.4,12827.5,0.5,0.5,0,0,0,304376,328.5410151,50195,4682.139436,285,515583,19231,39007,50195
18,clean-run,10000,TRUE,uniform,READ,58,12806.6,0.5,0.5,0,0,0,301344,331.8466603,49888,994.7653544,250,269311,829,16087,49888
18,clean-run,10000,TRUE,uniform,UPDATE,58,12806.6,0.5,0.5,0,0,0,301344,331.8466603,50112,5006.864084,296,377855,18847,53439,50112
18,avg-run,10000,TRUE,uniform,READ,57.8,12841,0.5,0.5,0,0,0,196002,510.1988755,50006,760.8491581,107,169855,739,12239,50006
18,avg-run,10000,TRUE,uniform,UPDATE,57.8,12841,0.5,0.5,0,0,0,196002,510.1988755,49994,3144.204705,113,430335,16943,38079,49994
19,extend,10000,TRUE,zipfian,EXTEND,54,12235.4,0,0,0,0,1,4634390,107.8890641,500000,9263.062436,537,566783,49087,119871,500000
19,run,10000,TRUE,uniform,READ,53.8,12465.4,0.5,0.5,0,0,0,319092,313.389242,50200,1136.80259,253,183039,882,20959,50200
19,run,10000,TRUE,uniform,UPDATE,53.8,12465.4,0.5,0.5,0,0,0,319092,313.389242,49800,5236.52508,331,316671,18703,46015,49800
19,reference,10000,TRUE,uniform,READ,53.6,13068.3,0.5,0.5,0,0,0,360673,277.2594566,49984,1685.229613,254,178047,9839,20927,49984
19,reference,10000,TRUE,uniform,UPDATE,53.6,13068.3,0.5,0.5,0,0,0,360673,277.2594566,50016,5502.244242,318,403711,20879,53599,50016
19,clean-run,10000,TRUE,uniform,READ,53.3,12998.3,0.5,0.5,0,0,0,346493,288.606119,49967,1151.389197,275,186623,894,20527,49967
19,clean-run,10000,TRUE,uniform,UPDATE,53.3,12998.3,0.5,0.5,0,0,0,346493,288.606119,50033,5752.526053,330,447743,21327,62527,50033
19,avg-run,10000,TRUE,uniform,READ,11,6099.74,0.5,0.5,0,0,0,141429,707.0685644,49930,867.9044262,133,195711,838,13325,49930
19,avg-run,10000,TRUE,uniform,UPDATE,11,6099.74,0.5,0.5,0,0,0,141429,707.0685644,50070,3844.297863,142,422607,18583,42519,50070
20,extend,10000,TRUE,zipfian,EXTEND,18.5,10480.6,0,0,0,0,1,3170645,157.6966201,500000,10275.28572,551,551935,18031,58911,500000
20,run,10000,TRUE,uniform,READ,18.4,11513.1,0.5,0.5,0,0,0,346503,288.5977899,50076,1112.794772,266,387839,826,18687,50076
20,run,10000,TRUE,uniform,UPDATE,18.4,11513.1,0.5,0.5,0,0,0,346503,288.5977899,49924,5808.237661,345,365823,21159,49111,49924
20,reference,10000,TRUE,uniform,READ,17.8,12120.6,0.5,0.5,0,0,0,431268,231.8743797,50074,2297.953669,272,178175,11823,25711,50074
20,reference,10000,TRUE,uniform,UPDATE,17.8,12120.6,0.5,0.5,0,0,0,431268,231.8743797,49926,6316.597204,330,315647,20911,44735,49926
20,clean-run,10000,TRUE,uniform,READ,14.4,12077.1,0.5,0.5,0,0,0,388839,257.1758491,50080,1255.183167,317,198015,879,23631,50080
20,clean-run,10000,TRUE,uniform,UPDATE,14.4,12077.1,0.5,0.5,0,0,0,388839,257.1758491,49920,6512.813421,345,454895,24295,69471,49920
20,avg-run,10000,TRUE,uniform,READ,14.8,12818.8,0.5,0.5,0,0,0,255674,391.1230708,50078,944.5831303,123,164095,799,16295,50078
20,avg-run,10000,TRUE,uniform,UPDATE,14.8,12818.8,0.5,0.5,0,0,0,255674,391.1230708,49922,4159.235047,109,413951,20559,49119,49922
