Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,
22,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,4567,2189.621195533173,10000,398.3614,103,47583,1176,4041,10000
22,run,1000,true,zipfian,READ,1,0,0,0,0,2446,4088.3074407195422,10000,186.4038,49,42175,532,1601,10000
23,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,4739,2110.1498206372653,10000,413.4717,113,46175,1230,4107,10000
23,run,1000,true,zipfian,READ,1,0,0,0,0,2427,4120.313143798929,10000,185.7604,49,44063,526,1648,10000
24,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5603,1784.758165268606,10000,496.7365,107,58175,1435,5195,10000
24,run,1000,true,zipfian,READ,1,0,0,0,0,2644,3782.1482602118003,10000,200.3912,54,41631,641,2042,10000
25,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,184828,54.10435648278399,10000,814.8178,110,696831,1835,6719,10000
25,run,1000,true,zipfian,READ,1,0,0,0,0,2685,3724.3947858472998,10000,198.463,49,49055,584,2069,10000
26,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5190,1926.7822736030828,10000,460.4382,114,78847,1498,4423,10000
26,run,1000,true,zipfian,READ,1,0,0,0,0,2507,3988.831272437176,10000,193.2734,50,43775,575,1736,10000
27,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5150,1941.7475728155339,10000,456.1862,116,50559,1466,4311,10000
27,run,1000,true,zipfian,READ,1,0,0,0,0,2614,3825.554705432288,10000,203.3734,52,41375,590,1733,10000
28,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5278,1894.6570670708602,10000,468.4234,135,56287,1523,4107,10000
28,run,1000,true,zipfian,READ,1,0,0,0,0,2558,3909.3041438623927,10000,198.8506,51,45855,575,1717,10000
29,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5361,1865.3236336504383,10000,476.348,123,51039,1540,4395,10000
29,run,1000,true,zipfian,READ,1,0,0,0,0,2466,4055.1500405515003,10000,187.328,50,46239,546,1641,10000
30,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5471,1827.8194114421494,10000,488.8004,142,53311,1635,4503,10000
30,run,1000,true,zipfian,READ,1,0,0,0,0,2737,3653.6353671903544,10000,217.2042,51,46271,664,2011,10000
31,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5325,1877.9342723004695,10000,474.6355,140,48671,1528,4871,10000
31,run,1000,true,zipfian,READ,1,0,0,0,0,2674,3739.7157816005983,10000,210.2906,51,39839,613,1822,10000
32,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5479,1825.1505749224311,10000,489.9386,144,59647,1618,4891,10000
32,run,1000,true,zipfian,READ,1,0,0,0,0,2755,3629.764065335753,10000,217.4348,51,44831,619,1947,10000
33,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5704,1753.155680224404,10000,511.2391,145,52351,1775,4839,10000
33,run,1000,true,zipfian,READ,1,0,0,0,0,2770,3610.1083032490974,10000,214.2082,55,42975,620,1908,10000
34,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5587,1789.8693395382138,10000,496.3034,136,52639,1674,4747,10000
34,run,1000,true,zipfian,READ,1,0,0,0,0,2872,3481.8941504178274,10000,224.5898,51,43391,674,2059,10000
35,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5685,1759.0149516270887,10000,509.2463,144,47487,1716,4527,10000
35,run,1000,true,zipfian,READ,1,0,0,0,0,2951,3388.681802778719,10000,234.6682,56,41919,710,1951,10000
36,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5857,1707.3587160662455,10000,527.2328,149,49439,1786,5163,10000
36,run,1000,true,zipfian,READ,1,0,0,0,0,2975,3361.344537815126,10000,240.4177,56,37503,728,2033,10000
37,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,5907,1692.9067208396818,10000,532.0017,145,46655,1820,5603,10000
37,run,1000,true,zipfian,READ,1,0,0,0,0,2907,3439.972480220158,10000,232.7782,51,47135,706,1955,10000
