Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,SSTsize,LOGsize,CPU,Memory,sst_files,total_sst_size,lsm_levels,pending_compactions,lsm_memory_usage,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,
1,extend,10000,true,zipfian,EXTEND,34124,1519876,8.4,3.4,,,,,,0,0,0,0,1,403481,247.84314503037317,100000,4028.3157,893,67455,4971,6479,100000

1,run,10000,true,uniform,READ,34124,1519876,8.9,3.5,,,,,,1,0,0,0,0,4772,20955.574182732606,100000,45.83351,27,7603,58,80,100000

1,reference,10000,true,uniform,READ,34124,1519876,9.4,3.5,,,,,,1,0,0,0,0,4310,23201.85614849188,100000,41.3102,28,7955,54,73,100000

1,clean-run,10000,true,uniform,READ,34124,1519876,9.9,3.7,,,,,,1,0,0,0,0,3942,25367.833587011668,100000,37.41864,27,9303,51,66,100000

1,avg-run,10000,true,uniform,READ,54604,1582552,10.1,3.8,,,,,,1,0,0,0,0,4522,22114.108801415303,100000,43.42477,26,8943,55,73,100000

2,extend,10000,true,zipfian,EXTEND,71040,1622088,10.8,6.0,,,,,,0,0,0,0,1,427028,234.17668162275072,100000,4263.51314,861,51647,6715,8335,100000

2,run,10000,true,uniform,READ,71040,1622088,11.1,6.0,,,,,,1,0,0,0,0,5023,19908.421262193908,100000,48.36179,28,9575,62,88,100000

2,reference,10000,true,uniform,READ,71040,1622088,11.4,6.0,,,,,,1,0,0,0,0,4612,21682.56721595837,100000,44.1382,28,9495,55,81,100000

2,clean-run,10000,true,uniform,READ,50552,1622088,11.6,6.0,,,,,,1,0,0,0,0,4131,24207.21374969741,100000,39.47715,27,8215,52,73,100000

2,avg-run,10000,true,uniform,READ,56364,1683960,11.7,6.1,,,,,,1,0,0,0,0,4404,22706.63033605813,100000,42.19804,27,9087,55,84,100000

3,extend,10000,true,zipfian,EXTEND,92624,72096,12.5,6.6,,,,,,0,0,0,0,1,433788,230.52735437587023,100000,4331.14251,902,61919,7475,9679,100000

3,run,10000,true,uniform,READ,92624,72096,12.6,6.6,,,,,,1,0,0,0,0,5065,19743.336623889438,100000,48.80174,28,8047,63,121,100000

3,reference,10000,true,uniform,READ,92624,72096,12.8,6.6,,,,,,1,0,0,0,0,4426,22593.764121102577,100000,42.35717,27,9095,53,101,100000

3,clean-run,10000,true,uniform,READ,90316,133172,13.0,6.6,,,,,,1,0,0,0,0,4727,21155.06663845991,100000,45.4293,27,7911,58,89,100000

3,avg-run,10000,true,uniform,READ,90316,133172,13.0,6.6,,,,,,1,0,0,0,0,4178,23934.897079942555,100000,39.99261,27,7479,54,74,100000

4,extend,10000,true,zipfian,EXTEND,103924,1101592,13.7,6.7,,,,,,0,0,0,0,1,431925,231.52167621693582,100000,4312.12475,946,56095,8083,10911,100000

4,run,10000,true,uniform,READ,103924,1101592,13.9,6.7,,,,,,1,0,0,0,0,5185,19286.403085824495,100000,49.99302,28,9455,63,158,100000

4,reference,10000,true,uniform,READ,103924,1101592,14.0,6.7,,,,,,1,0,0,0,0,4337,23057.412958266083,100000,41.3862,27,9247,53,68,100000

4,clean-run,10000,true,uniform,READ,79848,1162204,14.1,6.7,,,,,,1,0,0,0,0,4711,21226.915729144555,100000,45.30253,27,7887,58,93,100000

4,avg-run,10000,true,uniform,READ,100144,1225132,14.1,6.7,,,,,,1,0,0,0,0,4706,21249.46876328092,100000,45.24548,27,8279,59,85,100000

5,extend,10000,true,zipfian,EXTEND,154352,908056,14.8,6.8,,,,,,0,0,0,0,1,440280,227.12819115108567,100000,4396.06763,891,118399,8815,12143,100000

5,run,10000,true,uniform,READ,154352,908056,14.9,6.8,,,,,,1,0,0,0,0,5269,18978.933383943822,100000,50.76119,29,8311,67,314,100000

5,reference,10000,true,uniform,READ,154352,908056,15.0,6.8,,,,,,1,0,0,0,0,4300,23255.81395348837,100000,41.00166,28,8103,54,74,100000

